,file_name,file_path,file_url,repo
504,run_blastn.pl,run_blastn.pl,https://github.com/rmccoy7541/assess-assembly/blob/493180ee6aea64c6445c4c8cf3f66f0aa382ccac/run_blastn.pl,rmccoy7541/assess-assembly
505,metadata.spec.ini,metadata.spec.ini,https://github.com/dib-lab/2013-lamprey/blob/7493710399a05433989e25b3d01b962e6cab3553/metadata.spec.ini,dib-lab/2013-lamprey
506,condor_test.cfg,Thema06/condor_test.cfg,https://github.com/harmbrugge/Groeps_opdrachten/blob/05053713aa7ac4899a906f58f6a94cfdc8b8a314/Thema06/condor_test.cfg,harmbrugge/Groeps_opdrachten
507,tblastx_remote_worker.sh,pipeline/tblastx_remote_worker.sh,https://github.com/vsynnes/Pathogen_discovery/blob/afb59c00e51137f45ce10742ad1cf2b52ae122e0/pipeline/tblastx_remote_worker.sh,vsynnes/Pathogen_discovery
508,tblastx_remote_worker.sh,post_assembly/tblastx/tblastx_remote_worker.sh,https://github.com/vsynnes/Pathogen_discovery/blob/afb59c00e51137f45ce10742ad1cf2b52ae122e0/post_assembly/tblastx/tblastx_remote_worker.sh,vsynnes/Pathogen_discovery
509,blastn.sh,IntegrationSite/Blast/Random-20bp-hg19/blastn.sh,https://github.com/hanice/Rostock/blob/66ab01338e87d4811ad94ddb1f6234cc30fd4e22/IntegrationSite/Blast/Random-20bp-hg19/blastn.sh,hanice/Rostock
510,blastn.sh,IntegrationSite/Blast/Random-20bp-hg19/blastn.sh,https://github.com/hanice/Rostock/blob/66ab01338e87d4811ad94ddb1f6234cc30fd4e22/IntegrationSite/Blast/Random-20bp-hg19/blastn.sh,hanice/Rostock
511,blastn_analysis_oligotypes.md,blastn_analysis_oligotypes.md,https://github.com/pattyjk/Mimulus/blob/bf44a896e58adc21b025b3967f28546ffd4a5f04/blastn_analysis_oligotypes.md,pattyjk/Mimulus
512,annotateTrinity.bash,annotateTrinity.bash,https://github.com/sherrillmix/rabbitfish/blob/b05a80e4bf964d32bda2a85b25e947b395ceb578/annotateTrinity.bash,sherrillmix/rabbitfish
513,conf.txt,Day3_Trinity/auto/conf.txt,https://github.com/bioinformaticsdotca/RNASeq_2017/blob/4471558dbf4fea0aab9fdcc9532d7a2ca3aa1f4a/Day3_Trinity/auto/conf.txt,bioinformaticsdotca/RNASeq_2017
514,pipe.bat,Scripts/perl scripts/Blast Automation/pipe.bat,https://github.com/AJStangl/RandomBackups/blob/72ff5c6dc49e35741fba5f6c74887df93fdbcaf2/Scripts/perl%20scripts/Blast%20Automation/pipe.bat,AJStangl/RandomBackups
515,run_BLAST.pl,bin/run_BLAST.pl,https://github.com/bradfordcondon/UKY_PopulationGenomics_notebook/blob/ef1e7fc39c0c25befe075a8ec2c3ede43df2a21d/bin/run_BLAST.pl,bradfordcondon/UKY_PopulationGenomics_notebook
516,run_BLAST.pl,scripts/run_BLAST.pl,https://github.com/bradfordcondon/UKY_PopulationGenomics_notebook/blob/ef1e7fc39c0c25befe075a8ec2c3ede43df2a21d/scripts/run_BLAST.pl,bradfordcondon/UKY_PopulationGenomics_notebook
517,blastp.sh,scripts/blastp.sh,https://github.com/drtamermansour/horse_trans/blob/1adaa6c1eb39446d79ba245ce4ff8ba7fe154152/scripts/blastp.sh,drtamermansour/horse_trans
518,blastx.sh,scripts/blastx.sh,https://github.com/drtamermansour/horse_trans/blob/1adaa6c1eb39446d79ba245ce4ff8ba7fe154152/scripts/blastx.sh,drtamermansour/horse_trans
519,transPS.sh,transPS.sh,https://github.com/mpj5142/huff_turfgrass/blob/4d6a5728836b7fc3d6076e00428435f1b90b7783/transPS.sh,mpj5142/huff_turfgrass
520,transPS_foxtail.sh,transPS_foxtail.sh,https://github.com/mpj5142/huff_turfgrass/blob/4d6a5728836b7fc3d6076e00428435f1b90b7783/transPS_foxtail.sh,mpj5142/huff_turfgrass
521,2013-12-02-monday-notes.md,_posts/2013-12-02-monday-notes.md,https://github.com/johnstantongeddes/johnstantongeddes.org/blob/79fdbe0663a4f85448e3a95babfb3a159481db63/_posts/2013-12-02-monday-notes.md,johnstantongeddes/johnstantongeddes.org
522,rbbh_plus.py,rbbh_plus.py,https://github.com/DRL/DataToolKit/blob/34003da84e9c5f843cacaeceb49fdf54b219feb5/rbbh_plus.py,DRL/DataToolKit
523,blastx-uniprot.sh,scripts/blastx-uniprot.sh,https://github.com/gobelina/PopGenomicsRNAseq/blob/a2f6b1e1957e3ba7acd9421983a5f47580759b7f/scripts/blastx-uniprot.sh,gobelina/PopGenomicsRNAseq
524,example_tBLASTx_localdb_customout_mkm.sbatch,scripts/example_tBLASTx_localdb_customout_mkm.sbatch,https://github.com/gobelina/PopGenomicsRNAseq/blob/a2f6b1e1957e3ba7acd9421983a5f47580759b7f/scripts/example_tBLASTx_localdb_customout_mkm.sbatch,gobelina/PopGenomicsRNAseq
525,Makefile,phage_assembly/1_amplicon1/2_iva_ctg7_validation/Makefile,https://github.com/maubarsom/ORFan-proteins/blob/868f5868c2a3c412376d6f10b79fde2287ac0c7a/phage_assembly/1_amplicon1/2_iva_ctg7_validation/Makefile,maubarsom/ORFan-proteins
526,transcript_parsing_cmds,transcript_parsing_cmds,https://github.com/jtfield/projects/blob/6515697dbbaada9c4ae534731082de86f6731308/transcript_parsing_cmds,jtfield/projects
527,multiblast.pl,multiblast.pl,https://github.com/silverkey/METAG/blob/8448b9e87e9f02c0df6e0c01978a8d0b1399b7bc/multiblast.pl,silverkey/METAG
528,2.1.Blast_slave.tcl,Geo_again/BLAST/2.1.Blast_slave.tcl,https://github.com/AlexanderEsin/Scripts/blob/aa23ac69be1fcbc968b93047c68619838b733580/Geo_again/BLAST/2.1.Blast_slave.tcl,AlexanderEsin/Scripts
529,2.Blast_slave.tcl,Geo_again/BLAST/2.Blast_slave.tcl,https://github.com/AlexanderEsin/Scripts/blob/aa23ac69be1fcbc968b93047c68619838b733580/Geo_again/BLAST/2.Blast_slave.tcl,AlexanderEsin/Scripts
530,blast.sh,allshfile/blast.sh,https://github.com/xuuuuuuuuya/beetleRNAseq/blob/a37b590db8b531d7cdef0ef76aab7a65f6c409a0/allshfile/blast.sh,xuuuuuuuuya/beetleRNAseq
531,batch_genbank_extractor.bash,batch_genbank_extractor.bash,https://github.com/nyirock/operon_finder/blob/d3543b8638789deec63a1cf8deaece11b8e9b8c5/batch_genbank_extractor.bash,nyirock/operon_finder
532,performance_monitor_operon_finder.bash,performance_monitor_operon_finder.bash,https://github.com/nyirock/operon_finder/blob/d3543b8638789deec63a1cf8deaece11b8e9b8c5/performance_monitor_operon_finder.bash,nyirock/operon_finder
533,blast.py,pyrthologous/blast.py,https://github.com/xbello/pyrthologous/blob/29fcac3ba268c32c5d692a290f37c812caf3e9f8/pyrthologous/blast.py,xbello/pyrthologous
534,finalproject.md,FinalAssignment/LizHunter/finalproject.md,https://github.com/jpuritz/BIO_594_2018/blob/f5265d3f5c9d7f3242bcfdb9c82c0a9e44b0f4a0/FinalAssignment/LizHunter/finalproject.md,jpuritz/BIO_594_2018
535,blast_command.sh,test/MiSeq_data/mapping_to_016536/blast/blast_command.sh,https://github.com/topel-research-group/Skeletonema_marinoi_genome_project/blob/448f28a24c161d6e370c5cc98f2c77110650cbdf/test/MiSeq_data/mapping_to_016536/blast/blast_command.sh,topel-research-group/Skeletonema_marinoi_genome_project
536,create_multiple_c.sh,create_multiple_c.sh,https://github.com/LeeBergstrand/Bioinformatics_scripts/blob/0cfab04ecf43cf4f0aeba2d713532190cfc5eed1/create_multiple_c.sh,LeeBergstrand/Bioinformatics_scripts
537,Blast_array.sh,Blast_array.sh,https://github.com/bmaillou/ClusterCourse/blob/bac3dd9f252d145c3d2bdc2b70313aa16ac02b7b/Blast_array.sh,bmaillou/ClusterCourse
538,Blast_array.sh,blast/Blast_array.sh,https://github.com/bmaillou/ClusterCourse/blob/bac3dd9f252d145c3d2bdc2b70313aa16ac02b7b/blast/Blast_array.sh,bmaillou/ClusterCourse
539,run_blastp.sh.template,templates/run_blastp.sh.template,https://github.com/shujishigenobu/batch-blast-bias/blob/c3ddd6e3bc9daa4392ee6d13d5e45dacb4f0349b/templates/run_blastp.sh.template,shujishigenobu/batch-blast-bias
540,do_blastp_tmhmm.pl,do_blastp_tmhmm.pl,https://github.com/kbseah/tcdbparse_sqlite/blob/34a2fc004466ac6a959bc097f02d50f4d56bb163/do_blastp_tmhmm.pl,kbseah/tcdbparse_sqlite
541,blast.py,pyrthologous/blast.py,https://github.com/xbello/pyrthologous/blob/29fcac3ba268c32c5d692a290f37c812caf3e9f8/pyrthologous/blast.py,xbello/pyrthologous
542,blast_nocluster.sh,beta/blast_nocluster.sh,https://github.com/jimmyodonnell/banzai/blob/18a97e983543ffb17e2bf57896ad12ec755adb37/beta/blast_nocluster.sh,jimmyodonnell/banzai
543,Download and Preprocess.ipynb,ipynb/Download and Preprocess.ipynb,https://github.com/BenKaehler/paycheck/blob/f921bf5cc4c0b6a01ce9b2269bea909657fba74e/ipynb/Download%20and%20Preprocess.ipynb,BenKaehler/paycheck
544,blast_helper.py,blast/blast_helper.py,https://github.com/charlieccarey/bio/blob/a0e9c4f0b6d4f8e80cb23ad6e86b014445518a27/blast/blast_helper.py,charlieccarey/bio
545,07.blastn.back.pl,PLAS/00.script/07.blastn.back.pl,https://github.com/TsailabBioinformatics/Scripts/blob/834f6fe0d98c9e94ddfb1fa09c9bedbb1b04e301/PLAS/00.script/07.blastn.back.pl,TsailabBioinformatics/Scripts
546,para_blastx.pl,src/para_blastx.pl,https://github.com/dnasko/CASC/blob/fed9dd99f321fbee12826704ecad09231f9565c8/src/para_blastx.pl,dnasko/CASC
547,htc_bin_blastPlus.pl,src/Trinity/util/HTC_helpers/htc_bin_blastPlus.pl,https://github.com/homologus/Pandoras-Toolbox-for-Bioinformatics/blob/d4d8965e3a14e96dc84c19840aa44c13e97c7102/src/Trinity/util/HTC_helpers/htc_bin_blastPlus.pl,homologus/Pandoras-Toolbox-for-Bioinformatics
548,transdecoder,bin/snakefiles/transdecoder,https://github.com/jlanga/smsk_orthomcl/blob/180ab31b5305f38178ae318120c7c6c14e524864/bin/snakefiles/transdecoder,jlanga/smsk_orthomcl
549,blast_command.sh,test/MiSeq_data/mapping_to_016536/blast/blast_command.sh,https://github.com/topel-research-group/Skeletonema_marinoi_genome_project/blob/448f28a24c161d6e370c5cc98f2c77110650cbdf/test/MiSeq_data/mapping_to_016536/blast/blast_command.sh,topel-research-group/Skeletonema_marinoi_genome_project
550,2blast.md,2ruan-jian-ji-zhu/2blast.md,https://github.com/BenbenMiao/BioInfoTech/blob/2589904de62207cdb48cec33c79aa6fb345eb88e/2ruan-jian-ji-zhu/2blast.md,BenbenMiao/BioInfoTech
551,4_run_swissprot_blast.sh,Maker/maker_output/4_run_swissprot_blast.sh,https://github.com/zhiquansong/Thraustochytrids-Project/blob/1c2b8a113fe15c031709acf53322e73b8be4d41c/Maker/maker_output/4_run_swissprot_blast.sh,zhiquansong/Thraustochytrids-Project
552,lecture7_genomics.md,bioinfo_training/lecture7_Gonomics/lecture7_genomics.md,https://github.com/imengyuan/Bioinfo-pipelines/blob/3bdc7def37be3364f7754801c8fa52675d973ce2/bioinfo_training/lecture7_Gonomics/lecture7_genomics.md,imengyuan/Bioinfo-pipelines
553,make_blobloplots.md,make_blobloplots.md,https://github.com/Nastassiia/Nitz4_annot_paper/blob/6cbb1b781f6ef24bccbf671ad353ad533a3d3433/make_blobloplots.md,Nastassiia/Nitz4_annot_paper
554,3_Transcriptome_Annotation-checkpoint.ipynb,.ipynb_checkpoints/3_Transcriptome_Annotation-checkpoint.ipynb,https://github.com/sr320/eimd/blob/ee20068fa65fb6a313f389fb62aa597656a1e6fc/.ipynb_checkpoints/3_Transcriptome_Annotation-checkpoint.ipynb,sr320/eimd
555,blast_sprot.sh,scripts/blast_sprot.sh,https://github.com/genomeannotation/transvestigator/blob/29944fc029c00e73100fa5ddddb96c24e248c73b/scripts/blast_sprot.sh,genomeannotation/transvestigator
556,virulenceFactors.sh,scripts/virulenceFactors.sh,https://github.com/compgenomics2018/g3-annotation-team2/blob/0e5fafb3ec2df4de7ebb26412d25865cb613a76c/scripts/virulenceFactors.sh,compgenomics2018/g3-annotation-team2
557,run.job,examples/production-scripts/3.mason/4.run-mrblast/run.job,https://github.com/andreyto/mr-mpi-blast/blob/6567d1e87d793abe81600fd3d18e7d56a18c456a/examples/production-scripts/3.mason/4.run-mrblast/run.job,andreyto/mr-mpi-blast
558,run_blast.sh,run_blast.sh,https://github.com/anatolydryga/BROCCcontig/blob/b04551d187bb5b97d7185a24c051cb04b210ae14/run_blast.sh,anatolydryga/BROCCcontig
559,blast_nocluster.sh,beta/blast_nocluster.sh,https://github.com/reikopm/mbonlive_banzai/blob/80c7b2c61ea3349cd1b51ba465cf1b829de4f054/beta/blast_nocluster.sh,reikopm/mbonlive_banzai
560,atp_c_BLAST.py,sodium_atp_figure/atp_c_BLAST.py,https://github.com/ianpgm/joergensen-marshall-review/blob/d07ad9758acdfcedf57234205f6609293d09e377/sodium_atp_figure/atp_c_BLAST.py,ianpgm/joergensen-marshall-review
561,blastx-uniprot.sh,assembly-scripts/blastx-uniprot.sh,https://github.com/bethsheets/Population-Genomics-via-RNAseq/blob/178296217dd0da1c625a836589a94ae59b47876e/assembly-scripts/blastx-uniprot.sh,bethsheets/Population-Genomics-via-RNAseq
562,example_tBLASTx_localdb_customout_mkm.sbatch,assembly-scripts/example_tBLASTx_localdb_customout_mkm.sbatch,https://github.com/bethsheets/Population-Genomics-via-RNAseq/blob/178296217dd0da1c625a836589a94ae59b47876e/assembly-scripts/example_tBLASTx_localdb_customout_mkm.sbatch,bethsheets/Population-Genomics-via-RNAseq
563,submit.py,rnaSeq_Hydractinia/submit.py,https://github.com/alexanjm/alex_work_scripts/blob/f9877c777d64e050c9406c9f6d0eaeb7c9ded5b0/rnaSeq_Hydractinia/submit.py,alexanjm/alex_work_scripts
564,blastx-uniprot.sh,assembly-scripts/blastx-uniprot.sh,https://github.com/hopkinsmarinestation/Population-Genomics-via-RNAseq/blob/24c9b0e1262c1b5e1b143f975985d4bc2718a90d/assembly-scripts/blastx-uniprot.sh,hopkinsmarinestation/Population-Genomics-via-RNAseq
565,example_tBLASTx_localdb_customout_mkm.sbatch,assembly-scripts/example_tBLASTx_localdb_customout_mkm.sbatch,https://github.com/hopkinsmarinestation/Population-Genomics-via-RNAseq/blob/24c9b0e1262c1b5e1b143f975985d4bc2718a90d/assembly-scripts/example_tBLASTx_localdb_customout_mkm.sbatch,hopkinsmarinestation/Population-Genomics-via-RNAseq
566,runBlastp.sh,runBlastp.sh,https://github.com/pbasting/Gene-Transposition-Patterns/blob/4d822c1b75f2ad87f47cf321202fdce68dbac668/runBlastp.sh,pbasting/Gene-Transposition-Patterns
567,run_swissprot_blast.sh,functional_annotation/run_swissprot_blast.sh,https://github.com/stajichlab/GenoAnnoFlow/blob/79505c8a7b0fa68efec1701e35f740d4b7992c65/functional_annotation/run_swissprot_blast.sh,stajichlab/GenoAnnoFlow
568,run_swissprot_blast_array.sh,scripts/run_swissprot_blast_array.sh,https://github.com/1KFG/annotate_genomes/blob/0067b8d965ffd75059583a7af8974e84b93b9a25/scripts/run_swissprot_blast_array.sh,1KFG/annotate_genomes
569,6.1_localblast.sh,BioInfo/6.1_localblast.sh,https://github.com/JiayiQin/MetaAshEnchy/blob/3a85f2d8f80dc7a06f251a84d11f96be2f5bed06/BioInfo/6.1_localblast.sh,JiayiQin/MetaAshEnchy
570,run_megablast_SSU.sh,tasks/rRNA_identification/run_megablast_SSU.sh,https://github.com/shujishigenobu/genome_annot/blob/cd18bd3d9cfb994a903d7fe391db2dca0c38f99d/tasks/rRNA_identification/run_megablast_SSU.sh,shujishigenobu/genome_annot
571,run_swissprot_blast_array.sh,scripts/run_swissprot_blast_array.sh,https://github.com/1KFG/annotate_genomes/blob/0067b8d965ffd75059583a7af8974e84b93b9a25/scripts/run_swissprot_blast_array.sh,1KFG/annotate_genomes
572,6.1_localblast.sh,BioInfo/6.1_localblast.sh,https://github.com/JiayiQin/MetaAshEnchy/blob/3a85f2d8f80dc7a06f251a84d11f96be2f5bed06/BioInfo/6.1_localblast.sh,JiayiQin/MetaAshEnchy
573,nscan_script,template_species/build_proteome/build_dir/nscan/nscan_script,https://github.com/sgoodswe/vacceed/blob/6c79a671ce4b500c6cd68804eaf43e2b2e053442/template_species/build_proteome/build_dir/nscan/nscan_script,sgoodswe/vacceed
574,work.sh,re_ch_prot/re_creator/work.sh,https://github.com/bio-punk/ssRNA_virus_polymerase_analysis/blob/2c8ff4114897ab428b8f8b3748811c179bd31c37/re_ch_prot/re_creator/work.sh,bio-punk/ssRNA_virus_polymerase_analysis
575,runBlastp.sh,runBlastp.sh,https://github.com/pbasting/Gene-Transposition-Patterns/blob/4d822c1b75f2ad87f47cf321202fdce68dbac668/runBlastp.sh,pbasting/Gene-Transposition-Patterns
576,run_arbl.pl,Arena/run_arbl.pl,https://github.com/besaunders/Code-Examples/blob/36bb1b836c81d4a620f7f75c417c42e3947990f9/Arena/run_arbl.pl,besaunders/Code-Examples
577,find_scaffolds.sh,utils/find_scaffolds.sh,https://github.com/robertvi/rjvbio/blob/e006354ce41e6db029fb8cda02efaae60afc5327/utils/find_scaffolds.sh,robertvi/rjvbio
578,09_blastp_bash.sh,code/09_blastp_bash.sh,https://github.com/erwehe/ga18/blob/3f2257b5661d2eb18944e38c4e166baa722b63fe/code/09_blastp_bash.sh,erwehe/ga18
579,mast.sh,week1/mast.sh,https://github.com/bennerl/qbb2016-answers/blob/2868aae69f1105e6aa20fdb7e99c139f3ca88e82/week1/mast.sh,bennerl/qbb2016-answers
580,blast_pull.sh,blast_pull.sh,https://github.com/plachetzki/EYS_PROM/blob/ad2420abc747b724aea13ca904494640f810d494/blast_pull.sh,plachetzki/EYS_PROM
581,map-singlepair.pl,Realscript/map-singlepair.pl,https://github.com/lj365146534/bioinformation/blob/fdf8cd5252531c6c4a2150d163e7899f9d13cd95/Realscript/map-singlepair.pl,lj365146534/bioinformation
582,create_multiple_f.sh,create_multiple_f.sh,https://github.com/carden24/Bioinformatics_scripts/blob/bad23a0e7e0a3d059952d7a46a6ece19ce874496/create_multiple_f.sh,carden24/Bioinformatics_scripts
583,blastn_logs.e363002,logs/logs_blastn/blastn_logs.e363002,https://github.com/graceklinges/Rick/blob/09d08e9a07a2b10988d2570c618589158e308b6a/logs/logs_blastn/blastn_logs.e363002,graceklinges/Rick
584,run_blastp.sh,src/run_blastp.sh,https://github.com/sarahinwood/asw-trinotate/blob/1eba4fe61fcd9a85b53552b578a03ed3b8660d22/src/run_blastp.sh,sarahinwood/asw-trinotate
585,run_blastx.sh,src/run_blastx.sh,https://github.com/sarahinwood/asw-trinotate/blob/1eba4fe61fcd9a85b53552b578a03ed3b8660d22/src/run_blastx.sh,sarahinwood/asw-trinotate
586,update_annotation.sh,database_paper/figure_2/update_annotation.sh,https://github.com/AgResearch/data_prism/blob/166290b010ff97e0ac632055c9ac9bebd09e65a8/database_paper/figure_2/update_annotation.sh,AgResearch/data_prism
587,blastscript-XMLstats_v1.py,BLAST/blastscript-XMLstats_v1.py,https://github.com/morpholino/PYTHON/blob/deef9d54727a6268a4d2189da4e6fd2655d26825/BLAST/blastscript-XMLstats_v1.py,morpholino/PYTHON
588,blastscript-XMLstats_v2_maybeslower.py,BLAST/blastscript-XMLstats_v2_maybeslower.py,https://github.com/morpholino/PYTHON/blob/deef9d54727a6268a4d2189da4e6fd2655d26825/BLAST/blastscript-XMLstats_v2_maybeslower.py,morpholino/PYTHON
589,Broad.conf.txt,auto/Broad.conf.txt,https://github.com/trinityrnaseq/KrumlovTrinityWorkshopJan2017/blob/0bfc5c09891aab9a7de2734afb6c7152a51e5a02/auto/Broad.conf.txt,trinityrnaseq/KrumlovTrinityWorkshopJan2017
590,sub_blastn_renseq.sh,renseq/sub_blastn_renseq.sh,https://github.com/harrisonlab/popgen/blob/1ca6a8938fb02622d312b36950fb1d13d624938b/renseq/sub_blastn_renseq.sh,harrisonlab/popgen
591,blastn.sh,IntegrationSite/Blast/blastn.sh,https://github.com/hanice/Rostock/blob/66ab01338e87d4811ad94ddb1f6234cc30fd4e22/IntegrationSite/Blast/blastn.sh,hanice/Rostock
592,raw-blastn.sh,IntegrationSite/Blast/raw-blastn.sh,https://github.com/hanice/Rostock/blob/66ab01338e87d4811ad94ddb1f6234cc30fd4e22/IntegrationSite/Blast/raw-blastn.sh,hanice/Rostock
593,test-blastn.sh,IntegrationSite/Blast/test-blastn.sh,https://github.com/hanice/Rostock/blob/66ab01338e87d4811ad94ddb1f6234cc30fd4e22/IntegrationSite/Blast/test-blastn.sh,hanice/Rostock
594,actions.txt,actions.txt,https://github.com/saiourse93/filtering-pipeline/blob/871a95e106b9f7040dd979c851043ad050fb2e4a/actions.txt,saiourse93/filtering-pipeline
595,nt_ORF1_BLAST.sh,nt_ORF1_BLAST.sh,https://github.com/ArwaAbbas/Scripts/blob/deae488eb6d73ee8f3153dac7fc22d3a9cade476/nt_ORF1_BLAST.sh,ArwaAbbas/Scripts
596,blastn_wrapper.py,python_scripts/blastn_wrapper.py,https://github.com/wum5/JaltPhylo/blob/197fafe482a783e96e1a3a5a606f8b9da0836384/python_scripts/blastn_wrapper.py,wum5/JaltPhylo
597,bhaas.Broad.build.notes,bhaas.Broad.build.notes,https://github.com/FusionFilter/FusionFilter/blob/c1973e6842f6da7376abe1bb1c12957186c3c9df/bhaas.Broad.build.notes,FusionFilter/FusionFilter
598,orthologs_identification_unigene_approach.md,Documentation/evolution_of_sex_biased_genes/orthologs_identification_unigene_approach.md,https://github.com/evansbenj/Ideas_for_Xue/blob/1bf577de8e013351e81f639f247c1a38ea5fb1e6/Documentation/evolution_of_sex_biased_genes/orthologs_identification_unigene_approach.md,evansbenj/Ideas_for_Xue
599,blast_contigs_vs_gapless_genomes.R,Rscripts/blast_contigs_vs_gapless_genomes.R,https://github.com/NCBI-Hackathons/Got_Plasmid/blob/3e362a428272fa71c4eff7b4f6629d2c110cac11/Rscripts/blast_contigs_vs_gapless_genomes.R,NCBI-Hackathons/Got_Plasmid
600,Blast_test_array.sh,Blast_test_array.sh,https://github.com/bmaillou/ClusterCourse/blob/bac3dd9f252d145c3d2bdc2b70313aa16ac02b7b/Blast_test_array.sh,bmaillou/ClusterCourse
601,Blast_test_array.sh,blast/Blast_test_array.sh,https://github.com/bmaillou/ClusterCourse/blob/bac3dd9f252d145c3d2bdc2b70313aa16ac02b7b/blast/Blast_test_array.sh,bmaillou/ClusterCourse
602,Blast_test.sh,blast/Blast_test.sh,https://github.com/bmaillou/ClusterCourse/blob/bac3dd9f252d145c3d2bdc2b70313aa16ac02b7b/blast/Blast_test.sh,bmaillou/ClusterCourse
603,analysis_rna_seq_by_trinity.pl,old/analysis_rna_seq_by_trinity.pl,https://github.com/qishiooo/mybin/blob/d9f5257868ce9a55825723657608457702908412/old/analysis_rna_seq_by_trinity.pl,qishiooo/mybin
604,blast_scipt_generator.pl,blast_scipt_generator.pl,https://github.com/jt-icr/chimp_trace_25k/blob/c3d162c27a7459d99ef7bf93b36523f28af91aa9/blast_scipt_generator.pl,jt-icr/chimp_trace_25k
605,rmRedunt_inputNucl.pl,annot_tools/rmRedunt_inputNucl.pl,https://github.com/Sunhh/NGS_data_processing/blob/9a1dfd5965431afb496f90a12c518d8a5880dd03/annot_tools/rmRedunt_inputNucl.pl,Sunhh/NGS_data_processing
606,run_blast.sh,annotation/MAKER/Hw2/run_blast.sh,https://github.com/stajichlab/Hortaea_werneckii/blob/a13e8a1dc0055dc311081446008955c59ecde8a2/annotation/MAKER/Hw2/run_blast.sh,stajichlab/Hortaea_werneckii
607,run_swissprot_blast.sh,annotation/MAKER/Hw2/run_swissprot_blast.sh,https://github.com/stajichlab/Hortaea_werneckii/blob/a13e8a1dc0055dc311081446008955c59ecde8a2/annotation/MAKER/Hw2/run_swissprot_blast.sh,stajichlab/Hortaea_werneckii
608,rubyuniqueblast.sh,ruby_isoseq/rubyuniqueblast.sh,https://github.com/reworkman/hummingbird/blob/42384659c12e16c8322eb6f50c82ce45df4aa9b4/ruby_isoseq/rubyuniqueblast.sh,reworkman/hummingbird
609,03-Local-Blast.md,Jupyter/03-Local-Blast.md,https://github.com/sr320/fun-gen/blob/8f394e2057a482bdc55e58762a7f9c739c0640b4/Jupyter/03-Local-Blast.md,sr320/fun-gen
610,mk_sep_blastp_shell.sh,ortho_tools/mk_sep_blastp_shell.sh,https://github.com/Sunhh/NGS_data_processing/blob/9a1dfd5965431afb496f90a12c518d8a5880dd03/ortho_tools/mk_sep_blastp_shell.sh,Sunhh/NGS_data_processing
611,run_blast.sh,benchmark/run_blast.sh,https://github.com/osuchanglab/crisprhit/blob/aade68c72a5b3797d7a80480ad1863fe154e3c6c/benchmark/run_blast.sh,osuchanglab/crisprhit
612,transcriptome_NCBI.Rmd,transcriptome_NCBI.Rmd,https://github.com/caro46/Hymenochirus/blob/3e340b36435eb98fe45bfd03269b602d92e1d36b/transcriptome_NCBI.Rmd,caro46/Hymenochirus
613,psiblast.sh,tel/runscripts/psiblast.sh,https://github.com/proteinevolution/Toolkit/blob/26d50f96fa4de6d847e34016c3fc996989c75821/tel/runscripts/psiblast.sh,proteinevolution/Toolkit
614,locateSeqs.pl,locateSeqs.pl,https://github.com/MacCampbell/scripts/blob/ed55d5b1fbcf6cc497c90fb4d42dfe47273bfa30/locateSeqs.pl,MacCampbell/scripts
615,blast_zymo.sh,blast_zymo.sh,https://github.com/alemmer1/16s_Project/blob/bff2c953bdde355a839fdb45388ee60b10da8da3/blast_zymo.sh,alemmer1/16s_Project
616,run_blast.sh,data-cluster/run_blast.sh,https://github.com/pvanheus/sanbi-cluster/blob/ac0e98953d684ff17122ac99a48bf9c2da8dfcfd/data-cluster/run_blast.sh,pvanheus/sanbi-cluster
617,blast_wrapper.sh,blast_wrapper.sh,https://github.com/aseetharam/common_scripts/blob/9afeaae589157dc7c7df79b94f5b8cde499e729b/blast_wrapper.sh,aseetharam/common_scripts
618,barley_blastx_qsub.sh,barley_blastx_qsub.sh,https://github.com/FernaldLab/_scripts/blob/452847c8c8dac8e943157fab92edc62a5950669c/barley_blastx_qsub.sh,FernaldLab/_scripts
619,self-blast.sh,bin/self-blast.sh,https://github.com/rpetit3/sa-gene-prediction-experiment/blob/6bba1798ed248b07df3a34c88668df3bbd0f8dcf/bin/self-blast.sh,rpetit3/sa-gene-prediction-experiment
620,top-blast-hits.sh,bin/top-blast-hits.sh,https://github.com/rpetit3/sa-gene-prediction-experiment/blob/6bba1798ed248b07df3a34c88668df3bbd0f8dcf/bin/top-blast-hits.sh,rpetit3/sa-gene-prediction-experiment
621,blastcommande.sh,blastcommande.sh,https://github.com/loire/Moubata_paper/blob/eea9f5973a26e6f8650c19dea5fe7c9310a845da/blastcommande.sh,loire/Moubata_paper
622,Quick-Introduction-to-GNU-Parallel.md,Quick-Introduction-to-GNU-Parallel.md,https://github.com/rozlynboutin/microbiome_helper/blob/14861e62d7e09eaad348730525a0052beee6cb6a/Quick-Introduction-to-GNU-Parallel.md,rozlynboutin/microbiome_helper
623,README,tests/test_data/README,https://github.com/alneberg/cogler/blob/a1814bde1ca759b036cf8f88291c46359ec3e41e/tests/test_data/README,alneberg/cogler
624,sample.pbs,sample.pbs,https://github.com/mascoma/IC_project_scripts/blob/614aad459a8fb9ffa22ea9b119d5001300ccaa7b/sample.pbs,mascoma/IC_project_scripts
625,blastp.sh,00_scripts/utility_scripts/blastp.sh,https://github.com/jleluyer/PFR_snapper/blob/500a573adfed49e16f01bb6452be73749e3bb407/00_scripts/utility_scripts/blastp.sh,jleluyer/PFR_snapper
